transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
113499db-dd96-411d,3a1fbd3f-2825-44df,2024-02-15 21:34:46,9900.08,INR,refund,mail,eBay,Sports & Outdoors,India,Kolkata,False
42b1f00a-d961-41d3,a4f93c3a-c624-493d,2023-04-20 13:13:53,3621.83,EUR,transfer,mail,Target,Sports & Outdoors,Germany,Leipzig,False
2c8529eb-a084-4dc2,7dee5e67-e69b-446a,2024-03-26 07:29:59,329.03,AED,purchase,online,ASOS,Electronics,UAE,Abu Dhabi,False
ea6ab628-d498-463b,cddf1fa1-a5ee-42f1,2023-10-18 19:16:58,8175.68,JPY,refund,ATM,Lazada,Sports & Outdoors,Japan,Tokyo,False
8faf6275-ec75-4981,d024c472-f900-40e1,2023-06-07 22:48:10,5041.93,GBP,purchase,online,Rakuten,Health & Beauty,United Kingdom,Bristol,False
dffdf644-4e9c-4e3a,c042cd90-d928-4b47,2024-01-11 09:28:57,4897.47,QAR,withdrawal,mobile,Lazada,Sports & Outdoors,Qatar,Al Rayyan,False
6c006817-9ec5-48e2,dae3d7cf-525a-48b8,2023-10-05 08:35:03,4321.38,GBP,withdrawal,ATM,Temu,Fashion,United Kingdom,Leeds,False
d626231e-d454-4313,156175bc-a85b-4fc1,2023-03-29 10:27:39,9741.4,GBP,refund,mobile,Lazada,Home & Garden,United Kingdom,Sheffield,False
5fa38f0d-2a36-427a,3fa7f82c-948d-4e46,2024-05-01 23:18:44,5183.46,QAR,withdrawal,in-branch,Allegro,Home & Garden,Qatar,Al Khor,False
0b987135-170f-4a6e,c2c7b1c1-1113-42a0,2024-08-02 20:59:12,959.6,EUR,refund,online,Uniqlo,Fashion,Germany,Düsseldorf,False
608bf13c-f4d0-4996,e8cf0690-34e4-44ed,2022-12-25 02:31:20,1722.58,QAR,refund,mail,Target,Fashion,Qatar,Al Khor,False
a67ede07-b6f0-407c,08865d16-ab41-4d47,2024-03-13 17:24:53,272.0,QAR,deposit,in-branch,Rakuten,Sports & Outdoors,Qatar,Al Rayyan,False
e8a67244-63c7-449d,97f1f083-b0d2-4bfd,2023-12-03 21:01:06,7339.46,AED,payment,online,Lazada,Home & Garden,UAE,Sharjah,False
f808b18c-c7db-4da5,72673ecb-0c3a-4960,2023-02-23 06:42:50,6583.47,GBP,refund,online,Temu,Health & Beauty,United Kingdom,Sheffield,True
1ce19d1a-08af-4028,245a0539-a016-46cb,2023-02-27 13:42:28,4993.49,QAR,purchase,in-branch,Rakuten,Fashion,Qatar,Umm Salal,False
d2e48537-9ada-41c9,15b4fb36-dc92-4cba,2023-12-24 05:05:20,5840.91,INR,payment,telephone,Mediamarkt,Home & Garden,India,Kolkata,False
fcb60a01-cf51-47c4,588f2fb8-5972-4122,2022-12-11 06:05:17,1151.83,JPY,purchase,mobile,Allegro,Electronics,Japan,Tokyo,False
c64491e8-6398-4de4,60df8a8f-dff3-4c4e,2023-08-21 14:15:14,8909.25,INR,refund,online,BigBasket,Electronics,India,Kolkata,False
678c4b2e-ef7e-4ad9,39f92187-88fa-489c,2022-09-05 22:01:46,2444.22,QAR,transfer,mail,Rakuten,Fashion,Qatar,Al Khor,False
9753f260-0601-4316,c2728b7c-9b7e-499c,2023-03-21 01:26:15,7654.87,JPY,deposit,in-branch,eBay,Fashion,Japan,Nagoya,False
839681ff-3a69-41bb,a39d2a67-bb47-4b8e,2024-01-14 13:07:29,1375.03,JPY,payment,mobile,Allegro,Home & Garden,Japan,Osaka,False
537b3a0e-f268-4664,44027a2b-c629-4910,2024-07-02 11:05:26,5345.65,EUR,payment,in-branch,Rakuten,Electronics,Germany,Leipzig,False
cb9d66b1-9977-4f07,b04074ff-cfc7-4e53,2022-10-27 21:05:23,780.1,EUR,deposit,online,BigBasket,Fashion,Germany,Leipzig,False
e940eb30-fc25-42f1,0ad891a1-362c-452a,2022-12-17 19:39:31,8304.11,AED,withdrawal,mail,Rakuten,Sports & Outdoors,UAE,Al Ain,False
533e3d86-3bde-4a47,94d01344-de98-4c85,2024-05-21 00:55:24,9531.82,AED,transfer,mobile,Mediamarkt,Sports & Outdoors,UAE,Sharjah,False
c7520a95-856b-46f2,0b83967c-6e58-428b,2023-08-04 22:25:21,9857.06,EUR,deposit,mail,Mediamarkt,Sports & Outdoors,Germany,Düsseldorf,False
ff3c3781-4240-4d2c,d007af5d-5043-46dc,2023-05-29 22:17:35,218.57,JPY,deposit,mail,Allegro,Home & Garden,Japan,Fukuoka,False
d728a208-9a75-41f3,f1f68032-84c8-4b85,2023-01-07 22:33:09,5164.12,JPY,purchase,telephone,Lazada,Electronics,Japan,Osaka,False
28b27d9c-61c2-4a06,5ac5f0f4-7e5d-4b25,2023-09-13 03:23:26,7451.1,INR,purchase,mobile,ASOS,Electronics,India,Jaipur,False
9fda22db-05c2-421b,80d2ef2f-dc25-4fbd,2023-06-24 06:25:05,1515.76,USD,withdrawal,ATM,Lazada,Health & Beauty,United States,Boston,False
c78d19ee-61ca-4897,2c9eb760-a87a-4480,2024-05-24 23:14:57,7595.08,JPY,payment,mobile,Zalando,Electronics,Japan,Nagoya,False
0f1510e8-61cb-42b5,a4780ba7-aaf6-455c,2023-03-05 22:25:22,8044.42,USD,transfer,mail,Mediamarkt,Electronics,United States,Dallas,False
e87bc800-98a8-48be,d007af5d-5043-46dc,2023-11-20 06:27:06,2404.65,JPY,transfer,mail,Temu,Health & Beauty,Japan,Fukuoka,False
e82b7a0d-0acb-4789,c066255d-4802-4c9e,2023-05-13 21:15:42,7836.19,INR,deposit,mail,ASOS,Fashion,India,Pune,False
3d49413d-ff2d-4794,51c4a125-d34c-4634,2023-10-17 08:19:36,765.87,INR,deposit,in-branch,eBay,Health & Beauty,India,Kolkata,False
33a2df05-6d4d-4d88,fa1e8798-3f05-4d3c,2023-06-17 17:37:41,2060.56,QAR,refund,in-branch,Temu,Sports & Outdoors,Qatar,Doha,False
0ee58513-f28e-4e41,ec0a19b6-d3ab-44c7,2023-09-07 23:55:23,7272.47,USD,purchase,in-branch,eBay,Home & Garden,United States,Boston,False
1da0c1a8-1f33-45ea,ce7ca702-e8db-4f7d,2023-09-13 10:19:21,3619.19,AED,refund,ATM,Zalando,Fashion,UAE,Al Ain,False
2da61433-a277-4aa2,26435f05-b606-4236,2023-12-20 05:25:23,7292.51,INR,transfer,online,BigBasket,Electronics,India,Pune,False
adf3254f-ce15-4570,b918d89c-cf6c-4992,2023-10-07 09:17:01,5583.22,GBP,payment,in-branch,Lazada,Fashion,United Kingdom,Cardiff,False
1b65fea3-772b-4fe8,4571f214-ce93-43b2,2022-11-03 09:03:19,9246.93,QAR,refund,in-branch,Target,Electronics,Qatar,Al Wakrah,False
21406521-8f76-4abc,12ef17ad-c5f4-4a27,2023-10-21 13:23:59,9924.35,USD,deposit,mail,Uniqlo,Sports & Outdoors,United States,Miami,False
185c0810-8722-4154,eedf8277-4e3d-4283,2022-11-21 09:30:15,5534.19,QAR,transfer,mail,Saturn,Home & Garden,Qatar,Umm Salal,False
2c6f1077-a8bb-4415,4fef126a-75f3-4c99,2024-02-10 15:29:21,5109.08,AED,payment,mail,ASOS,Health & Beauty,UAE,Dubai,False
6a672702-a4e9-48c2,0091605b-888d-4a95,2023-01-22 23:01:26,9588.39,QAR,transfer,mail,Target,Health & Beauty,Qatar,Al Rayyan,False
e7bf4d13-2f9f-4b94,00ec82f1-4f67-4e51,2023-06-15 17:01:57,9691.65,GBP,withdrawal,mail,BigBasket,Home & Garden,United Kingdom,Sheffield,False
8a3fa13f-fc63-44f6,5940e9cf-79aa-4001,2022-10-08 01:20:49,6596.96,AED,purchase,online,Target,Electronics,UAE,Sharjah,False
73fb3334-3efb-4050,4c152a28-45f1-4b86,2023-08-11 09:00:16,5044.63,JPY,purchase,ATM,BigBasket,Sports & Outdoors,Japan,Osaka,False
7fd781d3-f08a-4df9,04fbb160-e146-47f0,2023-01-07 04:34:19,7933.55,GBP,withdrawal,ATM,Lazada,Fashion,United Kingdom,Cardiff,False
7ae19f71-465f-41d3,d256e488-4c7e-4c94,2023-10-02 06:47:08,3123.34,EUR,deposit,ATM,Zalando,Health & Beauty,Germany,Dresden,False
0acea291-4da2-4158,61484d2a-e5a0-4c18,2024-04-16 06:53:23,8331.42,QAR,transfer,ATM,Target,Sports & Outdoors,Qatar,Al Rayyan,False
8d0c6c37-0da2-4793,01e4e170-1887-43d7,2022-10-05 15:02:57,5375.13,INR,purchase,telephone,ASOS,Health & Beauty,India,Ahmedabad,False
27ce5fbd-6210-49e0,a7c7e62e-9626-4ff7,2023-05-08 08:16:20,8196.99,AED,transfer,telephone,Saturn,Health & Beauty,UAE,Dubai,False
e58b7f2c-ba87-4016,56945f78-18e5-477d,2024-01-12 02:59:17,9041.52,AED,purchase,telephone,Saturn,Home & Garden,UAE,Abu Dhabi,False
3d8cfb04-fd44-43ce,4c4706e2-855c-4a79,2023-03-19 22:26:48,9471.51,INR,deposit,online,ASOS,Health & Beauty,India,Pune,False
131b806c-3d67-4e63,d1c2f380-fd10-4c2e,2024-06-20 22:01:38,9285.19,JPY,deposit,telephone,Allegro,Electronics,Japan,Nagoya,False
e6bca561-3eaf-49df,d1c2f380-fd10-4c2e,2023-11-25 13:07:29,8847.01,JPY,transfer,mobile,Temu,Home & Garden,Japan,Nagoya,False
6490204c-c1e6-4cb4,a1775a63-0784-47a5,2024-06-12 18:03:21,6683.6,QAR,withdrawal,online,BigBasket,Health & Beauty,Qatar,Al Wakrah,False
01e3ffde-1fa6-4f77,e5643378-eb44-412d,2022-09-27 19:11:46,2323.55,GBP,transfer,telephone,Lazada,Sports & Outdoors,United Kingdom,Sheffield,False
024f51ef-2128-44fb,7c7e07e2-319e-4791,2022-12-26 19:39:47,9734.02,EUR,payment,ATM,Zalando,Home & Garden,Germany,Stuttgart,False
ebad0111-8e41-4686,6abc2294-efd9-4cf6,2023-11-12 21:40:34,2312.86,USD,purchase,mobile,ASOS,Fashion,United States,Seattle,False
d27928d1-b0ec-458d,565cd1b3-2455-4a13,2024-06-26 05:47:43,1799.32,USD,purchase,telephone,Zalando,Electronics,United States,San Francisco,False
ca7a8985-e1f7-4b67,ecde51c8-1462-49e1,2024-07-29 18:26:42,6444.24,AED,payment,mobile,eBay,Fashion,UAE,Dubai,False
e1798760-ebed-4c98,62ba3487-d227-48b2,2023-04-05 20:13:38,2455.77,EUR,purchase,mail,Temu,Fashion,Germany,Nuremberg,False
3eb37997-def3-4773,e7851354-a8b6-4801,2023-09-19 00:48:51,1067.89,GBP,purchase,in-branch,eBay,Health & Beauty,United Kingdom,Edinburgh,False
2a827472-668b-40ba,82d9f041-3389-4917,2023-09-12 03:38:14,5845.73,GBP,payment,telephone,Target,Electronics,United Kingdom,Leeds,False
15712495-6e5c-4776,4f298214-ab68-4f9a,2023-06-21 09:31:09,2996.21,EUR,withdrawal,mobile,ASOS,Fashion,Germany,Dresden,False
746c210d-1619-4ea2,12bd6559-5f40-4848,2022-11-01 14:10:03,3287.29,USD,payment,in-branch,Saturn,Sports & Outdoors,United States,Seattle,False
472d903b-e8e7-4d14,09b15a3b-194e-475f,2023-04-03 19:29:47,5869.37,JPY,payment,ATM,Zalando,Sports & Outdoors,Japan,Sapporo,False
a0ae1bb9-34b7-4bcb,6badc906-61cf-4246,2023-08-02 15:21:35,6526.55,AED,payment,telephone,Target,Fashion,UAE,Sharjah,True
0e0b9ae1-e9e9-4fca,c2c7b1c1-1113-42a0,2022-09-14 04:33:18,2243.32,EUR,deposit,in-branch,Lazada,Home & Garden,Germany,Düsseldorf,True
900c840b-1cf8-4502,f93b1b71-77b5-457b,2023-06-25 09:17:42,8348.71,EUR,payment,in-branch,eBay,Sports & Outdoors,Germany,Nuremberg,False
2ad82cd2-7f7b-4157,e9e91dd2-e778-438d,2023-06-10 14:16:35,6292.58,INR,payment,mail,Target,Fashion,India,Jaipur,False
419689c1-cd4a-4d2c,adc6da38-3c99-4dae,2024-04-27 02:03:26,2074.87,GBP,purchase,ATM,ASOS,Electronics,United Kingdom,Bristol,False
08c148d1-0873-44b8,c2a57be1-3da9-48f7,2022-11-27 13:51:50,8171.46,EUR,withdrawal,telephone,BigBasket,Home & Garden,Germany,Nuremberg,False
f28be28f-d567-4ce0,b94cfd8a-8cf9-4729,2024-08-16 18:22:53,9815.59,GBP,refund,telephone,Lazada,Fashion,United Kingdom,Cardiff,False
13d50fe5-01cd-40f5,250f39ad-db72-45b9,2023-01-14 04:02:09,1573.56,EUR,payment,telephone,Allegro,Home & Garden,Germany,Nuremberg,False
89bb8b5a-c8ad-4708,48f0e5cc-e6a8-4c94,2023-11-20 10:21:17,6091.31,GBP,deposit,ATM,Target,Electronics,United Kingdom,Bristol,False
48bbdec9-5e84-4ff1,47e14105-c292-4a76,2024-03-06 19:01:28,7828.75,JPY,payment,mobile,Uniqlo,Health & Beauty,Japan,Osaka,False
5cd2769f-c13a-433c,05a19411-60ee-4536,2023-05-28 06:27:49,5820.78,QAR,transfer,online,Rakuten,Home & Garden,Qatar,Al Wakrah,False
4a1970db-9522-43b7,09253a0f-7b17-4b47,2023-12-28 03:08:40,8741.98,USD,payment,ATM,Mediamarkt,Home & Garden,United States,Dallas,False
71d75f83-d318-4f2d,2dc26c39-41e6-473f,2023-06-04 03:29:24,2710.26,EUR,deposit,online,Allegro,Sports & Outdoors,Germany,Düsseldorf,False
70fcc703-b00d-4854,3c9788b2-dbc2-4cd8,2023-02-04 20:13:18,9538.86,USD,payment,online,Mediamarkt,Fashion,United States,Dallas,False
7406a5a2-8bd8-4362,ae1daaf8-4f0e-4052,2022-10-21 06:19:32,9611.86,AED,deposit,in-branch,Zalando,Sports & Outdoors,UAE,Ajman,False
cbe5b059-2f60-4971,d58e2ea2-e6fc-4da1,2022-09-20 10:52:11,3292.27,AED,deposit,mobile,Uniqlo,Home & Garden,UAE,Dubai,False
dba34a5a-45a1-41d7,60df8a8f-dff3-4c4e,2024-07-14 05:40:25,9708.49,INR,payment,online,Allegro,Electronics,India,Lucknow,False
47864c7f-461d-43b5,76c9abbc-97b6-4cde,2022-09-03 18:45:06,8632.04,INR,payment,mobile,Target,Health & Beauty,India,Jaipur,False
7074f93d-10f5-4c54,180202dd-73d0-46ab,2023-07-13 17:48:51,501.85,EUR,purchase,in-branch,Rakuten,Sports & Outdoors,Germany,Dresden,False
48dc883c-47d5-4e68,ad71e8b3-c621-4375,2023-11-24 08:52:47,2591.0,AED,purchase,ATM,Rakuten,Home & Garden,UAE,Al Ain,False
8046f701-6612-436a,c72c56c4-7f10-4bbf,2024-05-26 08:53:58,9774.87,EUR,deposit,online,Uniqlo,Sports & Outdoors,Germany,Dresden,False
b228da82-6e92-423c,641a471c-b89b-4e5e,2024-03-03 06:43:29,9185.29,QAR,refund,mail,Uniqlo,Health & Beauty,Qatar,Umm Salal,False
df9627ee-943f-47d7,32c78a87-5003-42fb,2022-11-19 18:35:12,9189.66,AED,purchase,in-branch,Zalando,Health & Beauty,UAE,Al Ain,False
1566f694-b124-4bf6,3c9a46c4-3495-446a,2023-06-16 13:11:06,2678.14,AED,deposit,mail,BigBasket,Health & Beauty,UAE,Abu Dhabi,False
51a935b9-fa62-4b63,1a063cc4-a2c7-483a,2023-03-09 08:16:04,6248.88,EUR,purchase,mobile,Rakuten,Health & Beauty,Germany,Dresden,False
78d79d3e-975d-4527,8fd81d5b-125c-4cb9,2024-08-01 17:52:12,1053.78,JPY,withdrawal,online,Temu,Health & Beauty,Japan,Nagoya,False
a692d8ba-2218-4d05,c442084a-d176-4dd9,2023-10-23 00:32:36,1655.68,EUR,purchase,telephone,Zalando,Health & Beauty,Germany,Stuttgart,False
a81c5f52-e153-47f5,63dd0971-d350-4c06,2023-06-26 05:19:35,8339.65,USD,purchase,mobile,ASOS,Fashion,United States,San Francisco,False
e0b0d04d-34c7-4ff9,e4402130-00f7-46c8,2023-01-20 22:36:02,8750.33,INR,deposit,mail,Zalando,Sports & Outdoors,India,Lucknow,False
2c84a63c-04d2-4971,501dcba7-c817-4445,2023-07-05 12:52:40,4835.02,USD,refund,telephone,Rakuten,Fashion,United States,Boston,False
a88a8ed3-9d6f-4488,d7e8f227-c66e-4088,2022-09-11 22:27:56,7138.6,USD,withdrawal,mail,Mediamarkt,Home & Garden,United States,Miami,False
8421e17d-75ee-4094,3953e219-6b0b-49cd,2023-12-09 17:49:06,3477.75,AED,transfer,in-branch,Lazada,Health & Beauty,UAE,Al Ain,False
9d905b9d-6a7d-4b14,2c7c6f46-6b3b-452c,2024-06-30 15:04:42,9701.31,GBP,payment,telephone,Mediamarkt,Fashion,United Kingdom,Edinburgh,False
05a9243c-06a5-40fd,eae61592-13d1-40ac,2023-03-12 17:23:05,6751.09,AED,withdrawal,online,Allegro,Sports & Outdoors,UAE,Sharjah,False
8919a4ce-961b-4e95,09bdb732-8b6c-4d26,2023-04-11 15:39:00,2325.98,EUR,purchase,ATM,ASOS,Home & Garden,Germany,Leipzig,False
dd886cd5-7f51-4157,464d6628-7d62-4fb0,2023-02-25 09:56:30,5897.02,JPY,transfer,online,ASOS,Health & Beauty,Japan,Nagoya,False
4cdc56a6-0c78-4e30,9e812fbc-3af8-424d,2023-09-19 13:27:09,248.45,EUR,deposit,in-branch,BigBasket,Home & Garden,Germany,Dresden,False
76c17908-71c7-45a2,aa31e9ce-52aa-4500,2023-02-13 11:46:14,2275.6,AED,transfer,online,Temu,Health & Beauty,UAE,Abu Dhabi,False
a9d8ac00-53ce-4259,cc81ad46-1cb9-4397,2023-11-01 21:14:46,5916.96,INR,refund,ATM,Lazada,Sports & Outdoors,India,Lucknow,False
1caff05a-d354-476d,be3c69c7-3488-4aab,2022-11-09 16:46:09,4822.93,GBP,transfer,mail,Allegro,Fashion,United Kingdom,Cardiff,False
86507cfd-5fb6-4de2,36facf97-d1ec-4232,2023-12-30 08:03:37,869.57,JPY,deposit,in-branch,eBay,Fashion,Japan,Tokyo,False
592538d6-4f26-4e6a,f4681db4-3ff8-418c,2022-09-15 10:12:03,4377.71,INR,refund,online,Rakuten,Sports & Outdoors,India,Pune,False
f6a7775b-8c55-4a23,414b5669-6bd7-4e2d,2024-06-08 09:13:18,7877.24,EUR,purchase,online,Mediamarkt,Sports & Outdoors,Germany,Düsseldorf,False
7fde5ec8-d93a-46a6,b9eb3583-fd70-43ab,2023-09-07 18:54:42,8315.81,GBP,refund,mail,Lazada,Home & Garden,United Kingdom,Bristol,False
8f122dc1-3166-44d6,4571aca1-e563-4903,2024-05-22 04:59:46,1137.67,GBP,payment,online,Uniqlo,Electronics,United Kingdom,Edinburgh,True
7c1c8f16-b0b4-4289,52c76096-93b7-4335,2022-10-02 22:44:54,6513.52,QAR,payment,mobile,Uniqlo,Sports & Outdoors,Qatar,Al Rayyan,False
50319f45-5dfc-4b42,f31704e6-6005-4cce,2024-03-09 09:28:42,2096.27,GBP,transfer,telephone,BigBasket,Home & Garden,United Kingdom,Sheffield,False
15d78f85-dca0-48cb,1366d0de-f3e8-4a99,2024-07-27 22:26:27,5014.13,GBP,withdrawal,mail,Allegro,Fashion,United Kingdom,Leeds,False
0275458d-c90b-4186,91314a94-6d35-439c,2022-11-14 12:54:52,9501.37,AED,payment,telephone,Zalando,Electronics,UAE,Dubai,False
17470df5-e46d-40be,b04074ff-cfc7-4e53,2023-09-21 10:12:26,7277.34,EUR,withdrawal,mobile,Mediamarkt,Electronics,Germany,Leipzig,False
b9fa3b6b-7b66-4eb8,ec17411f-6b9b-4ff3,2023-03-23 17:12:10,6665.35,EUR,refund,mail,Rakuten,Electronics,Germany,Dresden,False
d0358689-3def-465a,c619b150-5fa3-48ec,2023-01-27 00:03:35,1789.2,GBP,withdrawal,telephone,Uniqlo,Electronics,United Kingdom,Leeds,False
421a4412-c4c7-44a2,fa4d32cf-af9b-4498,2023-12-11 22:54:05,8101.06,INR,payment,mobile,Rakuten,Fashion,India,Kolkata,False
eddb100e-da1d-4e66,d87a9efa-2eb7-48a2,2024-06-02 09:16:19,2324.59,USD,refund,online,Temu,Health & Beauty,United States,Boston,False
786adbc5-7230-47bf,c8d491ac-2ad3-4c73,2022-12-16 07:36:31,9818.51,GBP,transfer,mobile,ASOS,Fashion,United Kingdom,Edinburgh,False
c2966a40-3075-4d17,5068acdb-8e01-4ee1,2023-03-31 10:10:14,962.67,AED,withdrawal,ATM,Lazada,Home & Garden,UAE,Sharjah,False
691d237f-73e6-4969,ab98189d-234e-4cfe,2024-05-27 09:51:55,6123.68,GBP,purchase,ATM,ASOS,Home & Garden,United Kingdom,Cardiff,False
764a690b-f021-4c62,08bfad66-af5e-474d,2022-10-15 05:20:33,3454.91,GBP,transfer,mail,Temu,Home & Garden,United Kingdom,Bristol,True
7e9706db-8e2d-4c18,4d98c02e-3cbf-41ba,2023-06-09 09:26:09,1141.48,QAR,withdrawal,mail,eBay,Home & Garden,Qatar,Al Khor,False
8d8d64d5-a10b-4b5e,26435f05-b606-4236,2023-04-14 10:58:11,2377.8,INR,refund,mail,BigBasket,Sports & Outdoors,India,Jaipur,False
60d0474d-6847-4c63,8fa31d66-73f2-464e,2022-12-29 05:01:29,5309.0,GBP,deposit,online,Uniqlo,Fashion,United Kingdom,Bristol,False
0ad96344-98d4-4766,33c74914-35fd-4694,2023-08-27 11:10:44,252.28,USD,refund,telephone,ASOS,Sports & Outdoors,United States,Miami,False
a28c1cc4-fe07-4496,0091605b-888d-4a95,2023-10-25 06:30:28,7626.63,QAR,purchase,mail,Temu,Electronics,Qatar,Al Khor,False
35e7809a-5145-4021,33a28273-a463-4934,2023-07-25 01:06:53,9975.62,GBP,refund,mail,BigBasket,Electronics,United Kingdom,Bristol,False
c336c3a7-ece5-41bc,19c18bca-d83d-4653,2024-05-06 03:44:41,4575.3,AED,payment,telephone,eBay,Electronics,UAE,Abu Dhabi,False
6f380a1c-e0bc-418a,36c18279-4a90-4df5,2024-06-05 04:26:55,3114.21,INR,withdrawal,telephone,Rakuten,Electronics,India,Kolkata,False
341ebc81-2bda-4e94,7b3f0ff3-ea97-48be,2022-12-05 03:24:29,9538.99,INR,transfer,in-branch,BigBasket,Home & Garden,India,Lucknow,False
1c61b115-09c7-4edb,5621b631-0f6a-4b5a,2024-02-10 11:23:48,7871.92,QAR,deposit,ATM,Uniqlo,Electronics,Qatar,Al Rayyan,False
3b7eb17b-d3cd-4be8,f2c12724-08d1-4348,2023-12-15 00:38:47,6361.65,AED,withdrawal,mail,Zalando,Fashion,UAE,Dubai,False
267fddc3-2ed6-4cf6,7b9be57d-7518-4925,2023-10-09 22:41:19,7592.33,JPY,withdrawal,mail,ASOS,Health & Beauty,Japan,Nagoya,False
170996e7-8220-49b1,7d499248-0e7a-451e,2024-08-07 22:44:03,1679.45,GBP,payment,mobile,Uniqlo,Fashion,United Kingdom,Edinburgh,False
dfc50596-ed2b-48fa,be3c69c7-3488-4aab,2024-03-22 14:18:19,6790.62,GBP,payment,in-branch,eBay,Fashion,United Kingdom,Leeds,True
2568987d-4ee3-454b,60f47d8c-45fe-4fee,2023-12-09 11:50:59,4540.59,GBP,withdrawal,mail,Uniqlo,Health & Beauty,United Kingdom,Edinburgh,False
badeadd0-aa1c-4432,f01ba5e2-174e-4291,2022-09-16 05:12:23,4866.03,JPY,transfer,in-branch,Lazada,Home & Garden,Japan,Fukuoka,False
588d8c6d-0354-4f13,d29cfa6e-4c18-41eb,2024-01-15 10:39:48,7342.9,JPY,transfer,mobile,Rakuten,Fashion,Japan,Tokyo,False
d4bbbace-2519-43c0,f8ecbd5a-c864-4cfe,2023-12-28 20:04:29,1047.87,QAR,transfer,online,Mediamarkt,Sports & Outdoors,Qatar,Umm Salal,False
a3c047b5-9c8f-4e12,1c6f3cda-db97-4bbd,2023-05-25 18:24:15,1371.04,INR,purchase,ATM,Saturn,Sports & Outdoors,India,Jaipur,False
2026b339-c785-4f2a,64054578-da67-4d73,2024-01-22 06:17:33,1309.71,AED,payment,ATM,Zalando,Sports & Outdoors,UAE,Abu Dhabi,False
1d1274db-ce21-4e07,7ceb7048-a2ea-4abc,2023-04-13 13:21:47,23.09,JPY,deposit,mail,Zalando,Electronics,Japan,Osaka,False
16b9afe1-2e78-43c2,ba2f1567-9a46-4dca,2023-03-17 06:54:57,3168.25,GBP,payment,mail,Allegro,Home & Garden,United Kingdom,Leeds,False
219b18ef-111d-450d,25fe12ea-55e1-478c,2023-08-08 04:15:57,9097.13,USD,purchase,online,Target,Home & Garden,United States,Seattle,False
af871aec-541f-4326,057dd4dc-02b9-42df,2023-06-26 05:52:22,846.89,QAR,refund,telephone,Temu,Home & Garden,Qatar,Al Khor,False
e3688166-9691-427d,b847f5fd-6575-49b1,2024-03-28 07:38:34,352.27,INR,purchase,online,Target,Electronics,India,Lucknow,False
079c7fb6-94d7-4c41,64054578-da67-4d73,2024-08-03 02:27:35,525.27,AED,deposit,online,ASOS,Fashion,UAE,Al Ain,False
07a60d1e-424f-489c,fd7a5dcc-d66a-478b,2023-11-28 20:02:12,5765.23,QAR,refund,in-branch,eBay,Electronics,Qatar,Al Rayyan,False
29432970-546b-4f3f,ab532af8-db48-45e1,2024-08-02 09:49:50,5734.9,JPY,purchase,mobile,Mediamarkt,Sports & Outdoors,Japan,Tokyo,False
4411e746-1850-417c,6a87635c-75d3-4d2b,2023-01-26 16:40:32,6999.37,AED,transfer,mobile,Uniqlo,Sports & Outdoors,UAE,Al Ain,False
a4ffa5bd-c225-4aa3,17269a53-02b8-4914,2024-01-04 20:10:30,6126.1,AED,transfer,telephone,Temu,Electronics,UAE,Dubai,False
5f6b9898-85da-42c9,f5bf2bae-948c-42e7,2023-10-11 01:38:51,9170.06,USD,transfer,mobile,eBay,Sports & Outdoors,United States,Seattle,False
8b92a8bc-7f94-4fa3,f67a2e41-afad-4004,2024-01-06 07:25:04,2848.5,QAR,withdrawal,ATM,Uniqlo,Health & Beauty,Qatar,Umm Salal,False
48391b96-1ef8-487f,12bd6559-5f40-4848,2024-03-25 15:24:55,6457.44,USD,purchase,in-branch,ASOS,Home & Garden,United States,Seattle,False
351cd482-58c3-4a4d,8c3f07ef-c434-4dea,2024-03-12 08:08:00,1629.4,JPY,refund,telephone,Saturn,Health & Beauty,Japan,Sapporo,False
7f07b871-3ead-4b94,f035f0c1-d9ed-48a9,2023-06-08 04:18:44,3915.18,INR,deposit,online,eBay,Sports & Outdoors,India,Pune,False
ad7fb997-be5e-4893,1a91d253-7abe-48ec,2022-12-26 00:48:47,5063.56,EUR,transfer,in-branch,Rakuten,Sports & Outdoors,Germany,Nuremberg,False
77873b15-f083-4592,1c6f3cda-db97-4bbd,2023-01-07 10:48:03,2002.65,INR,refund,telephone,Uniqlo,Sports & Outdoors,India,Pune,False
89d12a07-af4a-4947,caba3260-1f0d-42ca,2023-04-27 00:33:26,1010.33,USD,purchase,ATM,Rakuten,Health & Beauty,United States,Boston,False
6a7e5918-7e98-4357,25fe12ea-55e1-478c,2023-02-08 01:03:13,4381.39,USD,refund,mail,Temu,Health & Beauty,United States,San Francisco,False
d5d03e5f-6ca7-442e,48d9c5de-98f2-451f,2024-07-11 12:37:01,652.39,EUR,transfer,mobile,Zalando,Home & Garden,Germany,Nuremberg,False
cddd61db-ff0c-4c7e,7ceb7048-a2ea-4abc,2023-11-12 09:53:31,2128.55,JPY,payment,telephone,ASOS,Health & Beauty,Japan,Sapporo,False
c9ee669b-07a9-48f6,82aadf69-c2e8-4dd9,2024-07-08 10:21:18,9866.13,EUR,refund,telephone,ASOS,Fashion,Germany,Düsseldorf,False
e5400933-42c9-45da,a20119bc-6eb2-49d5,2023-02-09 00:21:47,7279.66,GBP,deposit,ATM,ASOS,Home & Garden,United Kingdom,Cardiff,False
